CODDPT;CODCAN;CODSUBCOM;CODBURVOT;NBRINS;NBREXP;%ABS/INS;%BLCNUL/VOT;%EXP/VOT;BC-DLF;BC-DVD;BC-DVG;BC-FG;BC-FN;BC-SOC;BC-UC;BC-UD;BC-UDI;BC-UG;BC-UMP
18;7;207;0002;1030;398;0.5912621359223301;0.05463182897862233;0.9453681710213777;0.0;0.0;0.0;0.2914572864321608;0.228643216080402;0.1306532663316583;0.0;0.3492462311557789;0.0;0.0;0.0
18;7;207;0003;919;475;0.4548422198041349;0.05189620758483034;0.9481037924151696;0.0;0.0;0.0;0.23578947368421052;0.20210526315789473;0.17894736842105263;0.0;0.3831578947368421;0.0;0.0;0.0
18;7;207;0004;904;389;0.5464601769911505;0.05121951219512195;0.948780487804878;0.0;0.0;0.0;0.31876606683804626;0.19023136246786632;0.14395886889460155;0.0;0.34704370179948585;0.0;0.0;0.0
18;7;207;0005;857;362;0.5507584597432905;0.05974025974025974;0.9402597402597402;0.0;0.0;0.0;0.292817679558011;0.23204419889502761;0.08839779005524862;0.0;0.3867403314917127;0.0;0.0;0.0
18;7;207;0006;146;69;0.4931506849315068;0.06756756756756757;0.9324324324324325;0.0;0.0;0.0;0.18840579710144928;0.13043478260869565;0.36231884057971014;0.0;0.3188405797101449;0.0;0.0;0.0
18;7;244;0001;64;42;0.265625;0.10638297872340426;0.8936170212765957;0.0;0.0;0.0;0.30952380952380953;0.40476190476190477;0.09523809523809523;0.0;0.19047619047619047;0.0;0.0;0.0
18;7;255;0001;726;353;0.4807162534435262;0.0636604774535809;0.9363395225464191;0.0;0.0;0.0;0.18980169971671387;0.34277620396600567;0.19263456090651557;0.0;0.2747875354107649;0.0;0.0;0.0
18;7;285;0001;335;147;0.5343283582089552;0.057692307692307696;0.9423076923076923;0.0;0.0;0.0;0.30612244897959184;0.2585034013605442;0.14285714285714285;0.0;0.2925170068027211;0.0;0.0;0.0
18;8;2;0001;155;79;0.45161290322580644;0.07058823529411765;0.9294117647058824;0.0;0.0;0.11392405063291139;0.0;0.3037974683544304;0.11392405063291139;0.0;0.46835443037974683;0.0;0.0;0.0
18;8;9;0001;239;123;0.47280334728033474;0.023809523809523808;0.9761904761904762;0.0;0.0;0.18699186991869918;0.0;0.24390243902439024;0.21951219512195122;0.0;0.34959349593495936;0.0;0.0;0.0
18;8;10;0001;163;93;0.3987730061349693;0.05102040816326531;0.9489795918367347;0.0;0.0;0.11827956989247312;0.0;0.21505376344086022;0.27956989247311825;0.0;0.3870967741935484;0.0;0.0;0.0
18;8;24;0001;85;58;0.27058823529411763;0.06451612903225806;0.9354838709677419;0.0;0.0;0.05172413793103448;0.0;0.2413793103448276;0.08620689655172414;0.0;0.6206896551724138;0.0;0.0;0.0
18;8;41;0001;155;80;0.4645161290322581;0.03614457831325301;0.963855421686747;0.0;0.0;0.0375;0.0;0.4875;0.175;0.0;0.3;0.0;0.0;0.0
18;8;43;0001;150;109;0.24666666666666667;0.035398230088495575;0.9646017699115044;0.0;0.0;0.10091743119266056;0.0;0.23853211009174313;0.24770642201834864;0.0;0.41284403669724773;0.0;0.0;0.0
18;8;57;0001;683;368;0.43484626647144947;0.046632124352331605;0.9533678756476683;0.0;0.0;0.07336956521739131;0.0;0.2907608695652174;0.3641304347826087;0.0;0.2717391304347826;0.0;0.0;0.0
18;8;57;0002;742;374;0.4555256064690027;0.07425742574257425;0.9257425742574258;0.0;0.0;0.08021390374331551;0.0;0.3074866310160428;0.27807486631016043;0.0;0.3342245989304813;0.0;0.0;0.0
18;8;59;0001;786;428;0.4211195928753181;0.05934065934065934;0.9406593406593406;0.0;0.0;0.04672897196261682;0.0;0.19158878504672897;0.2266355140186916;0.0;0.5350467289719626;0.0;0.0;0.0
18;8;65;0001;558;284;0.4390681003584229;0.0926517571884984;0.9073482428115016;0.0;0.0;0.13732394366197184;0.0;0.2852112676056338;0.39436619718309857;0.0;0.18309859154929578;0.0;0.0;0.0
18;8;83;0001;557;290;0.4452423698384201;0.061488673139158574;0.9385113268608414;0.0;0.0;0.05172413793103448;0.0;0.35172413793103446;0.20344827586206896;0.0;0.3931034482758621;0.0;0.0;0.0
18;8;89;0001;336;177;0.4494047619047619;0.043243243243243246;0.9567567567567568;0.0;0.0;0.0903954802259887;0.0;0.3389830508474576;0.12429378531073447;0.0;0.4463276836158192;0.0;0.0;0.0
18;8;93;0001;112;60;0.4375;0.047619047619047616;0.9523809523809523;0.0;0.0;0.06666666666666667;0.0;0.3;0.08333333333333333;0.0;0.55;0.0;0.0;0.0
18;8;112;0001;275;157;0.41818181818181815;0.01875;0.98125;0.0;0.0;0.03184713375796178;0.0;0.4585987261146497;0.15286624203821655;0.0;0.35668789808917195;0.0;0.0;0.0
18;8;114;0001;163;86;0.44785276073619634;0.044444444444444446;0.9555555555555556;0.0;0.0;0.03488372093023256;0.0;0.37209302325581395;0.18604651162790697;0.0;0.4069767441860465;0.0;0.0;0.0
18;8;127;0001;584;330;0.3938356164383562;0.06779661016949153;0.9322033898305084;0.0;0.0;0.10909090909090909;0.0;0.3484848484848485;0.30303030303030304;0.0;0.23939393939393938;0.0;0.0;0.0
18;8;127;0002;537;318;0.3687150837988827;0.061946902654867256;0.9380530973451328;0.0;0.0;0.1069182389937107;0.0;0.3113207547169811;0.2138364779874214;0.0;0.36792452830188677;0.0;0.0;0.0
18;8;130;0001;232;136;0.3879310344827586;0.04225352112676056;0.9577464788732394;0.0;0.0;0.13970588235294118;0.0;0.35294117647058826;0.10294117647058823;0.0;0.40441176470588236;0.0;0.0;0.0
18;8;135;0001;208;119;0.3894230769230769;0.06299212598425197;0.937007874015748;0.0;0.0;0.07563025210084033;0.0;0.33613445378151263;0.2184873949579832;0.0;0.3697478991596639;0.0;0.0;0.0
18;8;152;0001;97;56;0.3917525773195876;0.05084745762711865;0.9491525423728814;0.0;0.0;0.19642857142857142;0.0;0.32142857142857145;0.25;0.0;0.23214285714285715;0.0;0.0;0.0
18;8;153;0001;238;152;0.3487394957983193;0.01935483870967742;0.9806451612903225;0.0;0.0;0.08552631578947369;0.0;0.2894736842105263;0.27631578947368424;0.0;0.34868421052631576;0.0;0.0;0.0
18;8;178;0001;182;108;0.3791208791208791;0.04424778761061947;0.9557522123893806;0.0;0.0;0.027777777777777776;0.0;0.24074074074074073;0.1574074074074074;0.0;0.5740740740740741;0.0;0.0;0.0
18;8;187;0001;469;222;0.5010660980810234;0.05128205128205128;0.9487179487179487;0.0;0.0;0.06756756756756757;0.0;0.33783783783783783;0.17117117117117117;0.0;0.42342342342342343;0.0;0.0;0.0
18;8;192;0001;218;107;0.463302752293578;0.08547008547008547;0.9145299145299145;0.0;0.0;0.102803738317757;0.0;0.29906542056074764;0.29906542056074764;0.0;0.29906542056074764;0.0;0.0;0.0
18;8;193;0001;188;115;0.3404255319148936;0.07258064516129033;0.9274193548387096;0.0;0.0;0.16521739130434782;0.0;0.23478260869565218;0.3217391304347826;0.0;0.2782608695652174;0.0;0.0;0.0
18;8;199;0001;214;105;0.45794392523364486;0.09482758620689655;0.9051724137931034;0.0;0.0;0.11428571428571428;0.0;0.37142857142857144;0.2857142857142857;0.0;0.22857142857142856;0.0;0.0;0.0
18;8;203;0001;87;39;0.5287356321839081;0.04878048780487805;0.9512195121951219;0.0;0.0;0.2564102564102564;0.0;0.28205128205128205;0.1794871794871795;0.0;0.28205128205128205;0.0;0.0;0.0
18;8;209;0001;352;227;0.3352272727272727;0.029914529914529916;0.9700854700854701;0.0;0.0;0.02643171806167401;0.0;0.2599118942731278;0.11894273127753303;0.0;0.5947136563876652;0.0;0.0;0.0
18;8;216;0001;452;267;0.3938053097345133;0.025547445255474453;0.9744525547445255;0.0;0.0;0.04868913857677903;0.0;0.3895131086142322;0.20599250936329588;0.0;0.35580524344569286;0.0;0.0;0.0
18;8;217;0001;152;89;0.3881578947368421;0.043010752688172046;0.956989247311828;0.0;0.0;0.056179775280898875;0.0;0.2247191011235955;0.12359550561797752;0.0;0.5955056179775281;0.0;0.0;0.0
18;8;225;0001;210;112;0.44285714285714284;0.042735042735042736;0.9572649572649573;0.0;0.0;0.10714285714285714;0.0;0.41964285714285715;0.16964285714285715;0.0;0.30357142857142855;0.0;0.0;0.0
18;8;230;0001;245;139;0.3877551020408163;0.07333333333333333;0.9266666666666666;0.0;0.0;0.10071942446043165;0.0;0.35251798561151076;0.302158273381295;0.0;0.2446043165467626;0.0;0.0;0.0
18;8;232;0001;218;116;0.44495412844036697;0.04132231404958678;0.9586776859504132;0.0;0.0;0.0603448275862069;0.0;0.28448275862068967;0.15517241379310345;0.0;0.5;0.0;0.0;0.0
18;8;234;0001;382;199;0.4607329842931937;0.03398058252427184;0.9660194174757282;0.0;0.0;0.1507537688442211;0.0;0.35175879396984927;0.18592964824120603;0.0;0.31155778894472363;0.0;0.0;0.0
18;8;238;0001;102;57;0.4019607843137255;0.06557377049180328;0.9344262295081968;0.0;0.0;0.10526315789473684;0.0;0.2982456140350877;0.10526315789473684;0.0;0.49122807017543857;0.0;0.0;0.0
18;8;245;0001;341;210;0.36363636363636365;0.03225806451612903;0.967741935483871;0.0;0.0;0.05714285714285714;0.0;0.2857142857142857;0.10952380952380952;0.0;0.5476190476190477;0.0;0.0;0.0
18;8;252;0001;292;152;0.4212328767123288;0.10059171597633136;0.8994082840236687;0.0;0.0;0.09868421052631579;0.0;0.40131578947368424;0.17763157894736842;0.0;0.3223684210526316;0.0;0.0;0.0
18;8;266;0001;268;183;0.2947761194029851;0.031746031746031744;0.9682539682539683;0.0;0.0;0.03278688524590164;0.0;0.2896174863387978;0.17486338797814208;0.0;0.5027322404371585;0.0;0.0;0.0
18;8;278;0001;396;221;0.41919191919191917;0.0391304347826087;0.9608695652173913;0.0;0.0;0.09954751131221719;0.0;0.3257918552036199;0.12217194570135746;0.0;0.45248868778280543;0.0;0.0;0.0
18;8;283;0001;80;36;0.5375;0.02702702702702703;0.972972972972973;0.0;0.0;0.1111111111111111;0.0;0.4444444444444444;0.3333333333333333;0.0;0.1111111111111111;0.0;0.0;0.0
18;9;13;0001;263;111;0.5551330798479087;0.05128205128205128;0.9487179487179487;0.0;0.0;0.0;0.11711711711711711;0.27927927927927926;0.15315315315315314;0.0;0.45045045045045046;0.0;0.0;0.0
18;9;17;0001;237;149;0.350210970464135;0.032467532467532464;0.9675324675324676;0.0;0.0;0.0;0.11409395973154363;0.30201342281879195;0.12080536912751678;0.0;0.46308724832214765;0.0;0.0;0.0
18;9;21;0001;218;135;0.3302752293577982;0.07534246575342465;0.9246575342465754;0.0;0.0;0.0;0.1259259259259259;0.2962962962962963;0.11851851851851852;0.0;0.45925925925925926;0.0;0.0;0.0
18;9;29;0001;268;133;0.4552238805970149;0.08904109589041095;0.910958904109589;0.0;0.0;0.0;0.12030075187969924;0.3007518796992481;0.06766917293233082;0.0;0.5112781954887218;0.0;0.0;0.0
18;9;40;0001;275;144;0.4509090909090909;0.046357615894039736;0.9536423841059603;0.0;0.0;0.0;0.1388888888888889;0.3055555555555556;0.0763888888888889;0.0;0.4791666666666667;0.0;0.0;0.0
18;9;45;0001;312;164;0.4230769230769231;0.08888888888888889;0.9111111111111111;0.0;0.0;0.0;0.09146341463414634;0.4573170731707317;0.1402439024390244;0.0;0.31097560975609756;0.0;0.0;0.0
18;9;52;0001;623;356;0.3996789727126806;0.0481283422459893;0.9518716577540107;0.0;0.0;0.0;0.06741573033707865;0.23876404494382023;0.13202247191011235;0.0;0.5617977528089888;0.0;0.0;0.0
18;9;52;0002;255;136;0.4549019607843137;0.02158273381294964;0.9784172661870504;0.0;0.0;0.0;0.07352941176470588;0.22058823529411764;0.16911764705882354;0.0;0.5367647058823529;0.0;0.0;0.0
18;9;60;0001;40;23;0.425;0.0;1.0;0.0;0.0;0.0;0.30434782608695654;0.43478260869565216;0.13043478260869565;0.0;0.13043478260869565;0.0;0.0;0.0
18;9;68;0001;40;23;0.375;0.08;0.92;0.0;0.0;0.0;0.08695652173913043;0.17391304347826086;0.17391304347826086;0.0;0.5652173913043478;0.0;0.0;0.0
18;9;71;0001;24;18;0.125;0.14285714285714285;0.8571428571428571;0.0;0.0;0.0;0.1111111111111111;0.2222222222222222;0.0;0.0;0.6666666666666666;0.0;0.0;0.0
18;9;76;0001;370;169;0.5108108108108108;0.06629834254143646;0.9337016574585635;0.0;0.0;0.0;0.08284023668639054;0.44970414201183434;0.0650887573964497;0.0;0.40236686390532544;0.0;0.0;0.0
18;9;87;0001;1001;510;0.45754245754245754;0.06077348066298342;0.9392265193370166;0.0;0.0;0.0;0.11568627450980393;0.19411764705882353;0.13137254901960785;0.0;0.5588235294117647;0.0;0.0;0.0
18;9;87;0002;971;497;0.4603501544799176;0.05152671755725191;0.9484732824427481;0.0;0.0;0.0;0.1227364185110664;0.22132796780684105;0.09859154929577464;0.0;0.5573440643863179;0.0;0.0;0.0
18;9;87;0003;998;502;0.48096192384769537;0.03088803088803089;0.9691119691119691;0.0;0.0;0.0;0.1693227091633466;0.23904382470119523;0.11553784860557768;0.0;0.4760956175298805;0.0;0.0;0.0
18;9;102;0001;239;122;0.4686192468619247;0.03937007874015748;0.9606299212598425;0.0;0.0;0.0;0.22950819672131148;0.38524590163934425;0.16393442622950818;0.0;0.22131147540983606;0.0;0.0;0.0
18;9;106;0001;202;106;0.45544554455445546;0.03636363636363636;0.9636363636363636;0.0;0.0;0.0;0.19811320754716982;0.330188679245283;0.16037735849056603;0.0;0.3113207547169811;0.0;0.0;0.0
18;9;121;0001;100;54;0.45;0.01818181818181818;0.9818181818181818;0.0;0.0;0.0;0.05555555555555555;0.2962962962962963;0.14814814814814814;0.0;0.5;0.0;0.0;0.0
18;9;155;0001;356;223;0.35674157303370785;0.026200873362445413;0.9737991266375546;0.0;0.0;0.0;0.03587443946188341;0.3273542600896861;0.4439461883408072;0.0;0.19282511210762332;0.0;0.0;0.0
18;9;161;0001;221;117;0.4434389140271493;0.04878048780487805;0.9512195121951219;0.0;0.0;0.0;0.10256410256410256;0.3333333333333333;0.18803418803418803;0.0;0.37606837606837606;0.0;0.0;0.0
18;9;164;0001;116;82;0.27586206896551724;0.023809523809523808;0.9761904761904762;0.0;0.0;0.0;0.04878048780487805;0.34146341463414637;0.14634146341463414;0.0;0.4634146341463415;0.0;0.0;0.0
18;9;173;0001;214;117;0.4158878504672897;0.064;0.936;0.0;0.0;0.0;0.05128205128205128;0.4188034188034188;0.10256410256410256;0.0;0.42735042735042733;0.0;0.0;0.0
18;9;177;0001;41;25;0.36585365853658536;0.038461538461538464;0.9615384615384616;0.0;0.0;0.0;0.04;0.44;0.08;0.0;0.44;0.0;0.0;0.0
18;9;183;0001;124;72;0.3790322580645161;0.06493506493506493;0.935064935064935;0.0;0.0;0.0;0.041666666666666664;0.2361111111111111;0.1111111111111111;0.0;0.6111111111111112;0.0;0.0;0.0
18;9;191;0001;142;71;0.47183098591549294;0.05333333333333334;0.9466666666666667;0.0;0.0;0.0;0.056338028169014086;0.352112676056338;0.11267605633802817;0.0;0.4788732394366197;0.0;0.0;0.0
18;9;195;0001;154;90;0.4025974025974026;0.021739130434782608;0.9782608695652174;0.0;0.0;0.0;0.3;0.2777777777777778;0.17777777777777778;0.0;0.24444444444444444;0.0;0.0;0.0
18;9;196;0001;81;32;0.5679012345679012;0.08571428571428572;0.9142857142857143;0.0;0.0;0.0;0.125;0.25;0.03125;0.0;0.59375;0.0;0.0;0.0
18;9;204;0001;252;134;0.44047619047619047;0.04964539007092199;0.950354609929078;0.0;0.0;0.0;0.05223880597014925;0.3582089552238806;0.11194029850746269;0.0;0.47761194029850745;0.0;0.0;0.0
18;9;212;0001;459;230;0.48366013071895425;0.029535864978902954;0.9704641350210971;0.0;0.0;0.0;0.13043478260869565;0.2826086956521739;0.1782608695652174;0.0;0.40869565217391307;0.0;0.0;0.0
18;9;231;0001;588;286;0.4914965986394558;0.043478260869565216;0.9565217391304348;0.0;0.0;0.0;0.08391608391608392;0.34265734265734266;0.16083916083916083;0.0;0.4125874125874126;0.0;0.0;0.0
18;9;242;0001;1145;556;0.4820960698689956;0.06239460370994941;0.9376053962900506;0.0;0.0;0.0;0.11870503597122302;0.36151079136690645;0.22302158273381295;0.0;0.29676258992805754;0.0;0.0;0.0
18;9;242;0002;1128;568;0.4654255319148936;0.05804311774461028;0.9419568822553898;0.0;0.0;0.0;0.1073943661971831;0.3609154929577465;0.1936619718309859;0.0;0.3380281690140845;0.0;0.0;0.0
18;9;261;0001;335;201;0.37910447761194027;0.03365384615384615;0.9663461538461539;0.0;0.0;0.0;0.12437810945273632;0.27860696517412936;0.16417910447761194;0.0;0.43283582089552236;0.0;0.0;0.0
18;9;275;0001;127;65;0.4409448818897638;0.08450704225352113;0.9154929577464789;0.0;0.0;0.0;0.13846153846153847;0.4461538461538462;0.2153846153846154;0.0;0.2;0.0;0.0;0.0
18;9;276;0001;139;86;0.35251798561151076;0.044444444444444446;0.9555555555555556;0.0;0.0;0.0;0.10465116279069768;0.313953488372093;0.10465116279069768;0.0;0.47674418604651164;0.0;0.0;0.0
18;9;277;0001;39;21;0.4358974358974359;0.045454545454545456;0.9545454545454546;0.0;0.0;0.0;0.0;0.38095238095238093;0.09523809523809523;0.0;0.5238095238095238;0.0;0.0;0.0
18;10;7;0001;72;37;0.4722222222222222;0.02631578947368421;0.9736842105263158;0.0;0.0;0.0;0.02702702702702703;0.13513513513513514;0.05405405405405406;0.0;0.7837837837837838;0.0;0.0;0.0
18;10;31;0001;442;216;0.4683257918552036;0.08085106382978724;0.9191489361702128;0.0;0.0;0.0;0.1111111111111111;0.37037037037037035;0.30092592592592593;0.0;0.2175925925925926;0.0;0.0;0.0
18;10;48;0001;305;133;0.5573770491803278;0.014814814814814815;0.9851851851851852;0.0;0.0;0.0;0.14285714285714285;0.3007518796992481;0.2631578947368421;0.0;0.2932330827067669;0.0;0.0;0.0
18;10;54;0001;189;112;0.37566137566137564;0.05084745762711865;0.9491525423728814;0.0;0.0;0.0;0.08035714285714286;0.3482142857142857;0.19642857142857142;0.0;0.375;0.0;0.0;0.0
18;10;62;0001;234;113;0.49572649572649574;0.0423728813559322;0.9576271186440678;0.0;0.0;0.0;0.10619469026548672;0.23008849557522124;0.3185840707964602;0.0;0.34513274336283184;0.0;0.0;0.0
18;10;72;0001;192;112;0.3697916666666667;0.0743801652892562;0.9256198347107438;0.0;0.0;0.0;0.09821428571428571;0.5;0.23214285714285715;0.0;0.16964285714285715;0.0;0.0;0.0
18;10;75;0001;770;389;0.4623376623376623;0.06038647342995169;0.9396135265700483;0.0;0.0;0.0;0.13110539845758354;0.33676092544987146;0.2596401028277635;0.0;0.27249357326478146;0.0;0.0;0.0
18;10;80;0001;120;67;0.4083333333333333;0.056338028169014086;0.9436619718309859;0.0;0.0;0.0;0.029850746268656716;0.43283582089552236;0.22388059701492538;0.0;0.31343283582089554;0.0;0.0;0.0
18;10;82;0001;857;454;0.46091015169194866;0.017316017316017316;0.9826839826839827;0.0;0.0;0.0;0.11894273127753303;0.1894273127753304;0.11233480176211454;0.0;0.579295154185022;0.0;0.0;0.0
18;10;95;0001;153;69;0.5294117647058824;0.041666666666666664;0.9583333333333334;0.0;0.0;0.0;0.21739130434782608;0.4492753623188406;0.15942028985507245;0.0;0.17391304347826086;0.0;0.0;0.0
18;10;101;0001;286;148;0.47202797202797203;0.019867549668874173;0.9801324503311258;0.0;0.0;0.0;0.3310810810810811;0.14189189189189189;0.21621621621621623;0.0;0.3108108108108108;0.0;0.0;0.0
18;10;108;0001;1235;605;0.48663967611336034;0.04574132492113565;0.9542586750788643;0.0;0.0;0.0;0.11735537190082644;0.2859504132231405;0.2727272727272727;0.0;0.3239669421487603;0.0;0.0;0.0
18;10;108;0002;1409;602;0.5500354861603974;0.050473186119873815;0.9495268138801262;0.0;0.0;0.0;0.16611295681063123;0.3106312292358804;0.2724252491694352;0.0;0.25083056478405313;0.0;0.0;0.0
18;10;113;0001;132;70;0.44696969696969696;0.0410958904109589;0.958904109589041;0.0;0.0;0.0;0.04285714285714286;0.38571428571428573;0.3;0.0;0.2714285714285714;0.0;0.0;0.0
18;10;118;0001;1090;502;0.5100917431192661;0.0599250936329588;0.9400749063670412;0.0;0.0;0.0;0.08764940239043825;0.3286852589641434;0.350597609561753;0.0;0.23306772908366533;0.0;0.0;0.0
18;10;131;0001;32;17;0.375;0.15;0.85;0.0;0.0;0.0;0.29411764705882354;0.11764705882352941;0.23529411764705882;0.0;0.35294117647058826;0.0;0.0;0.0
18;10;143;0001;258;117;0.5465116279069767;0.0;1.0;0.0;0.0;0.0;0.09401709401709402;0.39316239316239315;0.3504273504273504;0.0;0.1623931623931624;0.0;0.0;0.0
18;10;154;0001;168;85;0.4642857142857143;0.05555555555555555;0.9444444444444444;0.0;0.0;0.0;0.09411764705882353;0.3764705882352941;0.25882352941176473;0.0;0.27058823529411763;0.0;0.0;0.0
18;10;160;0001;1016;510;0.4675196850393701;0.05730129390018484;0.9426987060998152;0.0;0.0;0.0;0.060784313725490195;0.30392156862745096;0.3862745098039216;0.0;0.24901960784313726;0.0;0.0;0.0
18;10;175;0001;511;237;0.5107632093933464;0.052;0.948;0.0;0.0;0.0;0.07172995780590717;0.37130801687763715;0.350210970464135;0.0;0.20675105485232068;0.0;0.0;0.0
18;10;215;0001;143;75;0.46153846153846156;0.025974025974025976;0.974025974025974;0.0;0.0;0.0;0.02666666666666667;0.29333333333333333;0.32;0.0;0.36;0.0;0.0;0.0
18;10;260;0001;61;39;0.32786885245901637;0.04878048780487805;0.9512195121951219;0.0;0.0;0.0;0.05128205128205128;0.41025641025641024;0.15384615384615385;0.0;0.38461538461538464;0.0;0.0;0.0
18;10;265;0001;576;293;0.4704861111111111;0.03934426229508197;0.9606557377049181;0.0;0.0;0.0;0.04436860068259386;0.2764505119453925;0.5870307167235495;0.0;0.09215017064846416;0.0;0.0;0.0
18;11;5;0001;744;336;0.5120967741935484;0.0743801652892562;0.9256198347107438;0.0;0.0;0.22321428571428573;0.0;0.26785714285714285;0.17261904761904762;0.0;0.33630952380952384;0.0;0.0;0.0
18;11;28;0001;857;394;0.5134189031505251;0.05515587529976019;0.9448441247002398;0.0;0.0;0.1065989847715736;0.0;0.30456852791878175;0.1700507614213198;0.0;0.41878172588832485;0.0;0.0;0.0
18;11;36;0001;454;252;0.41629955947136565;0.04905660377358491;0.9509433962264151;0.0;0.0;0.2619047619047619;0.0;0.2261904761904762;0.1111111111111111;0.0;0.4007936507936508;0.0;0.0;0.0
18;11;44;0001;270;134;0.46296296296296297;0.07586206896551724;0.9241379310344827;0.0;0.0;0.1791044776119403;0.0;0.3656716417910448;0.06716417910447761;0.0;0.3880597014925373;0.0;0.0;0.0
18;11;64;0001;166;94;0.40963855421686746;0.04081632653061224;0.9591836734693877;0.0;0.0;0.1702127659574468;0.0;0.3617021276595745;0.06382978723404255;0.0;0.40425531914893614;0.0;0.0;0.0
18;11;96;0001;762;419;0.431758530183727;0.03233256351039261;0.9676674364896074;0.0;0.0;0.60381861575179;0.0;0.2553699284009546;0.014319809069212411;0.0;0.12649164677804295;0.0;0.0;0.0
18;11;96;0002;739;376;0.4709066305818674;0.03836317135549872;0.9616368286445013;0.0;0.0;0.6702127659574468;0.0;0.1702127659574468;0.02925531914893617;0.0;0.13031914893617022;0.0;0.0;0.0
18;11;124;0001;251;147;0.398406374501992;0.026490066225165563;0.9735099337748344;0.0;0.0;0.10204081632653061;0.0;0.2653061224489796;0.061224489795918366;0.0;0.5714285714285714;0.0;0.0;0.0
18;11;128;0001;108;60;0.4444444444444444;0.0;1.0;0.0;0.0;0.2;0.0;0.31666666666666665;0.13333333333333333;0.0;0.35;0.0;0.0;0.0
18;11;134;0001;473;249;0.44820295983086683;0.04597701149425287;0.9540229885057471;0.0;0.0;0.2289156626506024;0.0;0.2570281124497992;0.0963855421686747;0.0;0.41767068273092367;0.0;0.0;0.0
18;11;140;0001;1141;548;0.48729184925503943;0.06324786324786325;0.9367521367521368;0.0;0.0;0.21897810218978103;0.0;0.36496350364963503;0.11496350364963503;0.0;0.3010948905109489;0.0;0.0;0.0
18;11;141;0001;915;381;0.5617486338797815;0.04987531172069826;0.9501246882793017;0.0;0.0;0.2152230971128609;0.0;0.18635170603674542;0.11023622047244094;0.0;0.4881889763779528;0.0;0.0;0.0
18;11;141;0002;858;359;0.5606060606060606;0.04774535809018567;0.9522546419098143;0.0;0.0;0.2646239554317549;0.0;0.30362116991643456;0.14206128133704735;0.0;0.28969359331476324;0.0;0.0;0.0
18;11;141;0003;811;372;0.5104808877928483;0.06297229219143577;0.9370277078085643;0.0;0.0;0.19623655913978494;0.0;0.22849462365591397;0.1881720430107527;0.0;0.3870967741935484;0.0;0.0;0.0
18;11;141;0004;1038;512;0.4816955684007707;0.048327137546468404;0.9516728624535316;0.0;0.0;0.1484375;0.0;0.220703125;0.154296875;0.0;0.4765625;0.0;0.0;0.0
18;11;141;0005;891;426;0.5028058361391695;0.03837471783295711;0.9616252821670429;0.0;0.0;0.18309859154929578;0.0;0.284037558685446;0.1431924882629108;0.0;0.38967136150234744;0.0;0.0;0.0
18;11;141;0006;701;299;0.5492154065620543;0.05379746835443038;0.9462025316455697;0.0;0.0;0.22073578595317725;0.0;0.26421404682274247;0.15384615384615385;0.0;0.3612040133779264;0.0;0.0;0.0
18;11;148;0001;1029;482;0.48202137998056366;0.09568480300187618;0.9043151969981238;0.0;0.0;0.2033195020746888;0.0;0.2966804979253112;0.11203319502074689;0.0;0.3879668049792531;0.0;0.0;0.0
18;11;148;0002;1071;457;0.5434173669467787;0.065439672801636;0.934560327198364;0.0;0.0;0.18818380743982493;0.0;0.35667396061269147;0.08971553610503283;0.0;0.36542669584245074;0.0;0.0;0.0
18;11;186;0001;331;181;0.4350453172205438;0.03208556149732621;0.9679144385026738;0.0;0.0;0.17679558011049723;0.0;0.2541436464088398;0.13259668508287292;0.0;0.43646408839779005;0.0;0.0;0.0
18;11;190;0001;625;315;0.4832;0.02476780185758514;0.9752321981424149;0.0;0.0;0.11428571428571428;0.0;0.34285714285714286;0.06666666666666667;0.0;0.47619047619047616;0.0;0.0;0.0
18;11;237;0001;356;187;0.43820224719101125;0.065;0.935;0.0;0.0;0.18181818181818182;0.0;0.32085561497326204;0.12834224598930483;0.0;0.3689839572192513;0.0;0.0;0.0
18;12;34;0001;257;125;0.43190661478599224;0.14383561643835616;0.8561643835616438;0.0;0.056;0.112;0.0;0.288;0.112;0.0;0.0;0.168;0.0;0.264
18;12;38;0001;432;228;0.4351851851851852;0.06557377049180328;0.9344262295081968;0.0;0.03508771929824561;0.08771929824561403;0.0;0.33771929824561403;0.11842105263157894;0.0;0.0;0.2631578947368421;0.0;0.15789473684210525
18;12;42;0001;266;133;0.47368421052631576;0.05;0.95;0.0;0.03007518796992481;0.15037593984962405;0.0;0.3233082706766917;0.15789473684210525;0.0;0.0;0.15037593984962405;0.0;0.18796992481203006
18;12;69;0001;328;168;0.42378048780487804;0.1111111111111111;0.8888888888888888;0.0;0.023809523809523808;0.047619047619047616;0.0;0.3333333333333333;0.19642857142857142;0.0;0.0;0.16071428571428573;0.0;0.23809523809523808
18;12;86;0001;439;248;0.40774487471526194;0.046153846153846156;0.9538461538461539;0.0;0.036290322580645164;0.13709677419354838;0.0;0.2540322580645161;0.23790322580645162;0.0;0.0;0.1935483870967742;0.0;0.14112903225806453
18;12;91;0001;159;94;0.36477987421383645;0.06930693069306931;0.9306930693069307;0.0;0.06382978723404255;0.14893617021276595;0.0;0.2553191489361702;0.23404255319148937;0.0;0.0;0.0851063829787234;0.0;0.2127659574468085
