Code du département;Code du canton;Inscrits;Exprimés;% Abs/Ins;%BLCNUL/VOT;% Exp/Vot;BC-COM;BC-DIV;BC-DLF;BC-DVD;BC-DVG;BC-EXD;BC-EXG;BC-FG;BC-FN;BC-MDM;BC-PG;BC-RDG;BC-SOC;BC-UC;BC-UD;BC-UDI;BC-UG;BC-UMP;BC-VEC
18;6;11798;4773;54.53;0.1103448275862069;88.97;0.0;0.0;0.0;0.0;0.1655143515608632;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2828409805153991;0.0;0.5516446679237377;0.0;0.0;0.0;0.0
18;7;10608;4836;51.7;0.0562060889929742;94.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2874276261373035;0.2630272952853598;0.0;0.0;0.0;0.1509511993382961;0.0;0.2985938792390405;0.0;0.0;0.0;0.0
18;8;11903;6581;41.6;0.0532297511149474;94.68;0.0;0.0;0.0;0.0;0.0855493086157119;0.0;0.0;0.0;0.3125664792584713;0.0;0.0;0.0;0.2191156359215924;0.0;0.3827685762042243;0.0;0.0;0.0;0.0
18;9;12097;6328;44.91;0.0504201680672268;94.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1128318584070796;0.3038874841972187;0.0;0.0;0.0;0.1540771175726928;0.0;0.4292035398230088;0.0;0.0;0.0;0.0
18;10;10251;5002;48.78;0.0474195391354027;95.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1107556977209116;0.3074770091963215;0.0;0.0;0.0;0.2940823670531787;0.0;0.2876849260295882;0.0;0.0;0.0;0.0
18;11;14591;6980;49.47;0.0533025905330259;94.67;0.0;0.0;0.0;0.0;0.2418338108882521;0.0;0.0;0.0;0.278080229226361;0.0;0.0;0.0;0.1148997134670487;0.0;0.3651862464183381;0.0;0.0;0.0;0.0
18;12;12431;5881;49.53;0.062639464456487;93.74;0.0;0.0;0.0;0.0506716544805305;0.1003230743070906;0.0;0.0;0.0;0.2501275293317463;0.0;0.0;0.0;0.1666383268151675;0.0;0.0;0.2253018194184662;0.0;0.2069375956469988;0.0
18;13;11816;5616;49.72;0.0547045951859956;94.53;0.0;0.0;0.0836894586894586;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4549501424501424;0.0;0.4613603988603988;0.0;0.0
18;14;11757;6119;45.28;0.0489586571339757;95.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2332080405294982;0.2784768753064226;0.0;0.0;0.0;0.1715966661219153;0.0;0.3167184180421638;0.0;0.0;0.0;0.0
18;15;12463;6306;46.81;0.0487252979333232;95.13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0984776403425309;0.281953694893752;0.0;0.0;0.0;0.2542023469711386;0.0;0.3653663177925785;0.0;0.0;0.0;0.0
18;16;15164;8093;44.43;0.0395205316876335;96.05;0.0;0.0;0.0;0.0;0.0815519584826393;0.0;0.0;0.0;0.2990238477696775;0.0;0.0;0.0;0.2706042258742123;0.0;0.3488199678734709;0.0;0.0;0.0;0.0
18;17;12151;6143;46.24;0.0595529699938763;94.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2117857724238971;0.2689239785121276;0.0;0.0;0.0;0.2021813446198925;0.0;0.3171089044440827;0.0;0.0;0.0;0.0
18;18;10679;4726;53.66;0.0450596080016164;95.49;0.0;0.0;0.0;0.0351248413034278;0.0;0.0;0.0;0.3305120609394837;0.276978417266187;0.0;0.0;0.0;0.1303427845958527;0.2270418958950486;0.0;0.0;0.0;0.0;0.0
18;19;12282;5899;48.84;0.0611173006525545;93.89;0.0;0.0;0.0;0.0305136463807425;0.0;0.0;0.0;0.3614171893541278;0.3297169011696897;0.0;0.0;0.0;0.0881505339888116;0.1902017291066282;0.0;0.0;0.0;0.0;0.0
19;1;12040;6335;40.86;0.1103777559331554;88.96;0.1646408839779005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4142067876874507;0.0;0.0;0.0;0.0;0.4211523283346488;0.0
19;2;10072;5791;36.24;0.0982559950171286;90.17;0.1312381281298566;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3203246416853738;0.0;0.5484372301847694;0.0;0.0;0.0;0.0
19;3;8458;3809;52.0;0.0618226600985221;93.82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1299553688632186;0.2215804673142557;0.0;0.0;0.0;0.3202940404305592;0.0;0.0;0.0;0.0;0.3281701233919664;0.0
19;4;9466;4614;48.24;0.0583673469387755;94.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1020806241872561;0.1575639358474209;0.0;0.0;0.0;0.2457737321196358;0.0;0.0;0.0;0.0;0.494581707845687;0.0
19;5;8299;4122;47.79;0.0486960535425802;95.13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.103833090732654;0.1885007278020378;0.0;0.0;0.0;0.2884522076661814;0.0;0.0;0.0;0.0;0.4192139737991266;0.0
19;6;9748;4243;50.57;0.1193441261934412;88.07;0.222012726844214;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.345274569879802;0.0;0.0;0.0;0.0;0.432712703275984;0.0
19;7;7577;4482;34.67;0.0945454545454545;90.55;0.0;0.0;0.0;0.0;0.4879518072289157;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5120481927710844;0.0
19;8;8377;4441;40.25;0.1126873126873126;88.73;0.0;0.0;0.0;0.0;0.1080837649178113;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4068903400135105;0.0;0.0;0.0;0.0;0.4850258950686782;0.0
19;9;11732;5537;45.83;0.1287175452399685;87.13;0.0;0.0;0.0;0.0;0.1497200650171573;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2499548491963157;0.0;0.600325085786527;0.0;0.0;0.0;0.0
19;10;10233;6596;32.05;0.0513447432762836;94.87;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1106731352334748;0.1494845360824742;0.0;0.0;0.0;0.259399636143117;0.0;0.0;0.0;0.0;0.4804426925409339;0.0
19;11;9292;5522;34.85;0.0878757846052196;91.21;0.0;0.0;0.0;0.0;0.1611734878667149;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4112640347700109;0.0;0.0;0.0;0.0;0.4275624773632742;0.0
19;12;8728;5330;35.96;0.0463410270173555;95.37;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1560975609756097;0.1388367729831144;0.0;0.0;0.0;0.3118198874296435;0.0;0.0;0.0;0.0;0.3932457786116323;0.0
19;13;12203;6701;41.83;0.0560642343992111;94.39;0.119982092225041;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2101178928518131;0.0;0.0;0.0;0.2735412624981346;0.0;0.0;0.0;0.0;0.3963587524250112;0.0
19;14;8984;5231;34.76;0.1074901893874765;89.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1829478111259797;0.0;0.0;0.0;0.0;0.3962913400879373;0.0;0.0;0.0;0.0;0.4207608487860829;0.0
19;15;9865;6028;33.61;0.079554130401588;92.04;0.0;0.0;0.0;0.0;0.2383875248838752;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.283012607830126;0.0;0.0;0.0;0.0;0.4785998672859987;0.0
19;16;9639;5095;44.02;0.0557820607857672;94.42;0.0;0.0;0.0;0.0;0.1118743866535819;0.0;0.0;0.0;0.1279685966633955;0.0;0.0;0.0;0.4985279685966634;0.0;0.0;0.0;0.0;0.2616290480863592;0.0
19;17;8691;4682;42.34;0.0656555577728996;93.43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1029474583511319;0.1772746689448953;0.0;0.0;0.0;0.2152926099957283;0.0;0.0;0.0;0.0;0.5044852627082443;0.0
19;18;11050;6526;36.55;0.0691770075595492;93.08;0.0;0.0;0.0;0.0;0.0950045969966288;0.0;0.0;0.0;0.1639595464296659;0.0;0.0;0.0;0.2676984370211462;0.0;0.0;0.0;0.0;0.473337419552559;0.0
19;19;11508;6725;36.1;0.085531683437585;91.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0942750929368029;0.0;0.0;0.0;0.0;0.4511524163568773;0.0;0.4545724907063197;0.0;0.0;0.0;0.0
21;1;15401;7911;45.33;0.0603397078037771;93.97;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0787511060548603;0.3096953608899001;0.0;0.0;0.0;0.3519150549867273;0.0;0.2596384780685122;0.0;0.0;0.0;0.0
21;2;16419;7899;49.45;0.0481985781419448;95.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3719458159260665;0.0727940245600708;0.0;0.0;0.0;0.0;0.3965058868211166;0.0;0.1587542726927459;0.0;0.0
21;3;14499;6011;56.06;0.0565060430073771;94.35;0.0;0.0;0.0;0.0;0.1038096822492097;0.0;0.0;0.0;0.2490434203959407;0.0;0.0;0.0;0.1430710364332058;0.0;0.5040758609216437;0.0;0.0;0.0;0.0
21;4;14490;7464;46.2;0.0424631173829377;95.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3944265809217577;0.0;0.0;0.0;0.0;0.0;0.3573151125401929;0.0;0.2482583065380493;0.0;0.0
21;5;16501;8685;44.09;0.0585365853658536;94.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3088082901554404;0.0;0.0;0.0;0.0;0.0;0.5267702936096719;0.0;0.1644214162348877;0.0;0.0
21;6;12150;5884;49.69;0.0374611483723212;96.25;0.0;0.0;0.0;0.0;0.2126104690686607;0.0;0.0;0.0652617267165193;0.2771923861318831;0.0;0.0;0.0;0.0;0.0;0.1913664174031271;0.0;0.2535690006798096;0.0;0.0
21;7;18322;8947;48.64;0.0493040059504834;95.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0876271375880183;0.2606460266010953;0.0;0.0;0.0;0.0;0.0;0.300882977534369;0.0;0.3508438582765172;0.0;0.0
21;8;14770;7777;44.56;0.0501954079140205;94.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1732030345891732;0.0;0.0;0.0;0.0;0.0;0.4472161501864472;0.0;0.3795808152243796;0.0;0.0
21;9;14141;7452;44.25;0.054674616262844;94.53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1998121309715512;0.0;0.0;0.0;0.0;0.0;0.3179012345679012;0.0;0.4822866344605475;0.0;0.0
21;10;11793;5770;48.15;0.0564186426819296;94.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0665511265164644;0.2688041594454072;0.0;0.0;0.0;0.0;0.0;0.3048526863084922;0.0;0.359792027729636;0.0;0.0
21;11;11022;5533;47.55;0.0428991523957792;95.71;0.0;0.0;0.0;0.0;0.0983191758539671;0.0;0.0;0.0;0.2174227363094162;0.0;0.0;0.0;0.0;0.0;0.3258630037954094;0.0;0.3583950840412073;0.0;0.0
21;12;13537;6934;46.46;0.0433222958057395;95.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2331987308912604;0.0654744736083069;0.0744159215460052;0.0;0.0;0.0;0.2437265647533891;0.0;0.3831843092010383;0.0;0.0
21;13;15638;7938;46.36;0.0537608773393729;94.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.074326026706979;0.2949105568153187;0.0;0.0;0.0;0.0;0.0;0.236583522297808;0.0;0.3941798941798942;0.0;0.0
21;14;20165;10854;43.53;0.046807763238781;95.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2219458264234383;0.1108347153123272;0.0;0.0;0.0;0.0;0.4385480007370554;0.0;0.2286714575271789;0.0;0.0
21;15;15483;7764;47.71;0.0410079051383399;95.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0874549201442555;0.3578052550231839;0.0;0.0;0.0;0.0;0.0;0.3530396702730551;0.0;0.2017001545595054;0.0;0.0
21;16;14403;7701;43.75;0.0494939521105899;95.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2790546682249059;0.0;0.0;0.0;0.0;0.0;0.4603298272951565;0.0;0.2606155044799376;0.0;0.0
21;17;15635;7707;47.18;0.06683617871413;93.32;0.0;0.0;0.0;0.0;0.0682496431815233;0.0;0.0;0.0;0.3172440638380693;0.0;0.0;0.0;0.1346827559361619;0.0;0.4798235370442455;0.0;0.0;0.0;0.0
21;18;16058;8076;46.72;0.0561009817671809;94.39;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0818474492322932;0.2871471025260029;0.0;0.0;0.0;0.0;0.0;0.2994056463595839;0.0;0.3315998018821198;0.0;0.0
21;19;14318;7873;42.77;0.0391750061020258;96.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0464879969516067;0.2103391337482535;0.0518226851263813;0.0;0.3327829289978407;0.0;0.0;0.3585672551759177;0.0;0.0;0.0;0.0
21;20;15134;7818;45.72;0.0482103725346968;95.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2879253005883858;0.0;0.0;0.0;0.0;0.0;0.3624968022512151;0.0;0.349577897160399;0.0;0.0
21;21;20306;10829;44.17;0.0448090323718796;95.52;0.0;0.0;0.0;0.1930002770338904;0.0;0.0;0.0;0.0;0.2748176193554345;0.0;0.0;0.0;0.0;0.0;0.3146181549542894;0.0;0.2175639486563856;0.0;0.0
21;22;16688;9045;42.01;0.0654060756354618;93.46;0.0;0.0;0.0;0.0883360972913211;0.0;0.0;0.0;0.0;0.2323935876174682;0.0;0.0;0.0;0.0;0.0;0.4604754007739082;0.0;0.2187949143173023;0.0;0.0
21;23;17400;9219;43.94;0.0549461814454126;94.51;0.0;0.0;0.0;0.184293307300141;0.0;0.0;0.0;0.0;0.2495932313699967;0.0;0.0;0.0;0.0;0.0;0.2503525328126695;0.0;0.3157609285171927;0.0;0.0
22;1;16591;8935;42.5;0.0633190061851347;93.67;0.0;0.0;0.0;0.2562954672635702;0.0;0.0;0.0902070509233352;0.0;0.2004476776720761;0.0;0.0;0.0;0.4530498041410185;0.0;0.0;0.0;0.0;0.0;0.0
22;2;17238;9215;43.16;0.0595019391712594;94.05;0.0;0.0;0.0;0.4172544763971785;0.0;0.0;0.0;0.0;0.2603364080303852;0.0;0.0;0.0;0.3224091155724362;0.0;0.0;0.0;0.0;0.0;0.0
22;3;13619;7355;41.39;0.0785517414181909;92.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1850441876274643;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5698164513936098;0.2451393609789259;0.0
22;4;16240;8068;47.48;0.0540508852151483;94.59;0.0;0.0395389191869112;0.0;0.3614278631631135;0.1101883986117997;0.0;0.0;0.0;0.1902578086266732;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2985870104115022;0.0;0.0
22;5;18561;9470;45.71;0.0602361814031953;93.98;0.0;0.0595564941921858;0.0;0.4327349524815206;0.0941921858500528;0.0;0.0;0.0;0.1858500527983104;0.0;0.0;0.0;0.2276663146779303;0.0;0.0;0.0;0.0;0.0;0.0
22;6;17897;9579;43.88;0.0462013342626705;95.38;0.0;0.0;0.0;0.3021192191251696;0.0413404321954275;0.0;0.0;0.0;0.174757281553398;0.0;0.0;0.0;0.4374151790374778;0.0;0.0;0.0;0.0;0.0;0.0443678880885269
22;7;16458;8334;47.25;0.0400829302004146;95.99;0.0;0.0;0.0;0.2015838732901368;0.2626589872810175;0.0;0.044876409887209;0.0;0.1478281737461003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3430525557955363;0.0;0.0
22;8;15215;8220;43.11;0.0503696857670979;94.96;0.0;0.0;0.0;0.0;0.3413625304136253;0.0;0.0;0.0;0.218978102189781;0.0;0.0;0.0;0.0;0.0;0.340632603406326;0.0;0.0;0.0;0.0990267639902676
22;9;13755;7339;44.27;0.0426558831202713;95.73;0.0;0.0;0.0;0.0;0.3358768224553753;0.0;0.0;0.0;0.17209429077531;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4920288867693146;0.0
22;10;14016;8316;38.06;0.0421561852107809;95.78;0.0;0.0;0.0;0.1667869167869168;0.0;0.0;0.0;0.0;0.1595719095719095;0.0;0.0;0.0;0.3112073112073112;0.0;0.0;0.0;0.0;0.3624338624338624;0.0
22;11;16593;8883;43.72;0.0488274975907484;95.12;0.0;0.0;0.0;0.0;0.1612067995046718;0.0;0.0;0.0;0.197118090735112;0.0;0.0;0.0;0.0;0.0;0.0;0.3355848249465271;0.306090284813689;0.0;0.0
22;12;23317;11805;46.63;0.0514262756126958;94.86;0.0935196950444726;0.0;0.0;0.3857687420584498;0.0;0.0;0.0;0.0;0.1803473104616688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3403642524354087;0.0;0.0
22;13;14066;8005;40.32;0.0463426256850131;95.37;0.0683322923173016;0.0;0.0;0.0;0.3255465334166146;0.0;0.0;0.0;0.1660212367270456;0.0;0.0;0.0;0.0;0.0;0.4400999375390381;0.0;0.0;0.0;0.0
22;14;14332;7774;42.5;0.0566678801116369;94.33;0.0;0.0;0.0;0.4069976845896578;0.0;0.0;0.0;0.0;0.2052997170054026;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3877025984049395;0.0;0.0
22;15;18052;9321;44.55;0.0687381356778899;93.13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2051282051282051;0.0;0.0;0.0;0.3633730286449951;0.0;0.4314987662267997;0.0;0.0;0.0;0.0
22;16;13819;7439;42.69;0.0606137138527591;93.94;0.0;0.0;0.0;0.3574405161984137;0.4586637988977013;0.0;0.0;0.0;0.1838956849038849;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
22;17;22314;12564;40.81;0.0487583282858873;95.12;0.0;0.0;0.0;0.0;0.3962909901305316;0.0;0.0;0.0;0.2048710601719197;0.0;0.0;0.0;0.0;0.0;0.3988379496975485;0.0;0.0;0.0;0.0
22;18;16913;10005;38.2;0.0428585095187984;95.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1244377811094452;0.176111944027986;0.0;0.0;0.0;0.353023488255872;0.0;0.3464267866066966;0.0;0.0;0.0;0.0
22;19;14037;7607;42.94;0.0503121098626716;94.97;0.0;0.0;0.0;0.3503352175627711;0.0;0.0;0.0;0.0;0.2100696726699093;0.0;0.0;0.0;0.317865124227685;0.0;0.0;0.0;0.0;0.0;0.1217299855396345
22;20;16724;9443;40.15;0.0566433566433566;94.34;0.0;0.0;0.0;0.2560626919411204;0.2070316636662077;0.0;0.0;0.0;0.1695435772529916;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3673620671396801;0.0;0.0
22;21;16628;8263;46.7;0.0676971680018052;93.23;0.0;0.0;0.0;0.3078784944935253;0.0;0.0;0.0;0.0;0.2122715720682561;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4798499334382186;0.0;0.0
22;22;21792;11853;43.28;0.0410969986247067;95.89;0.0;0.0;0.0;0.0;0.0559352062768919;0.0;0.0;0.0;0.1992744452881127;0.0;0.0;0.0;0.3239686155403695;0.0;0.3280182232346241;0.0;0.0;0.0;0.0928035096600016
22;23;15255;8052;43.38;0.0677318513372698;93.23;0.0;0.0;0.0;0.234227521112767;0.1123944361649279;0.0;0.0;0.0;0.1836810730253353;0.0;0.0;0.0;0.4696969696969697;0.0;0.0;0.0;0.0;0.0;0.0
22;24;14772;7198;48.82;0.0480095225499272;95.2;0.0;0.0;0.0;0.0;0.1694915254237288;0.0;0.0;0.0;0.1692136704640177;0.0;0.0;0.0;0.2729924979160878;0.3883023061961656;0.0;0.0;0.0;0.0;0.0
22;25;15444;7264;50.17;0.0560103963612735;94.4;0.0;0.0;0.0;0.3182819383259911;0.1687775330396475;0.0;0.0;0.0;0.1795154185022026;0.0;0.0;0.0;0.3334251101321586;0.0;0.0;0.0;0.0;0.0;0.0
22;26;18324;9133;45.73;0.081649069884364;91.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1497864885579765;0.1832913609985766;0.0;0.0;0.0;0.3258513084419139;0.0;0.3410708420015329;0.0;0.0;0.0;0.0
22;27;18957;10461;42.57;0.0391292367043262;96.09;0.0;0.0;0.0;0.300066915208871;0.0309721823917407;0.0;0.0;0.1127043303699455;0.1914730905267183;0.0;0.0;0.0;0.3647834815027244;0.0;0.0;0.0;0.0;0.0;0.0
23;1;5822;3442;37.29;0.0572445905231443;94.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0828006972690296;0.2115049389889599;0.0;0.0;0.0;0.3085415456130156;0.0;0.3355607205113306;0.0;0.0;0.0;0.0615920976176641
23;2;7466;3906;43.2;0.0789908040556472;92.1;0.0;0.0;0.0;0.2736815156169995;0.0;0.0;0.0;0.0;0.1763952892985151;0.0;0.0;0.0;0.4444444444444444;0.0;0.1054787506400409;0.0;0.0;0.0;0.0
23;3;6939;4179;36.79;0.0471956224350205;95.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.120842306771955;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4414931801866475;0.4376645130413975;0.0
23;4;5992;3313;40.89;0.064652738565782;93.53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.106248113492303;0.2034409900392393;0.0;0.0;0.0;0.0;0.0;0.4222758828856022;0.0;0.2680350135828554;0.0;0.0
23;5;5013;2907;38.24;0.0610465116279069;93.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1358789129686962;0.1689026487788097;0.0;0.0;0.0;0.4072927416580667;0.0;0.2879256965944272;0.0;0.0;0.0;0.0
23;6;5332;3200;37.53;0.0393275292704893;96.07;0.0;0.0;0.030625;0.0;0.0;0.0;0.0;0.1071875;0.173125;0.0;0.0;0.0;0.0;0.0;0.378125;0.0;0.3109375;0.0;0.0
23;7;6730;3600;42.97;0.0620114643043251;93.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0972222222222222;0.165;0.0;0.0;0.0;0.2188888888888888;0.0;0.0;0.0;0.0;0.5188888888888888;0.0
23;8;4964;2858;37.63;0.0768733850129198;92.31;0.0;0.0;0.0;0.0;0.2876137158852344;0.0;0.0;0.0;0.1700489853044086;0.0;0.0;0.0;0.0;0.0;0.5423372988103569;0.0;0.0;0.0;0.0
23;9;5215;3105;37.24;0.0513290559120073;94.87;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0779388083735909;0.1487922705314009;0.0;0.0;0.0;0.0;0.0;0.3413848631239936;0.0;0.3639291465378422;0.0;0.0679549114331723
23;10;7717;4261;41.32;0.0589664310954063;94.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1013846514902605;0.1961980755691152;0.0;0.0;0.0;0.1804740671203942;0.0;0.52194320582023;0.0;0.0;0.0;0.0
23;11;5908;3233;42.04;0.0557827102803738;94.42;0.0;0.0;0.0179399938137952;0.3442622950819672;0.0;0.0;0.0;0.0;0.1549644293226106;0.0;0.2063099288586452;0.0;0.2765233529229817;0.0;0.0;0.0;0.0;0.0;0.0
23;12;6651;3387;45.41;0.0671991187000826;93.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1588426335990552;0.2072630646589902;0.0;0.0;0.0;0.3932683790965456;0.0;0.2406259226454089;0.0;0.0;0.0;0.0
23;13;6375;3125;47.01;0.0748963883955003;92.51;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1664;0.17952;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43584;0.21824;0.0
23;14;7546;4051;42.63;0.0642180642180642;93.58;0.0;0.0639348309059491;0.0;0.0;0.0;0.0;0.0;0.1730436929153295;0.179215008639842;0.0;0.0;0.0;0.3216489755615897;0.0;0.2621574919772895;0.0;0.0;0.0;0.0
23;15;7165;3670;45.83;0.0543674310744653;94.56;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2425068119891008;0.1814713896457765;0.0;0.0;0.0;0.2989100817438692;0.0;0.0;0.0;0.0;0.2771117166212534;0.0
24;1;13457;6682;47.8;0.0486902050113895;95.13;0.0887458844657288;0.0;0.0;0.3024543549835378;0.0838072433403172;0.0;0.0;0.0;0.2934750074827896;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2315175097276264;0.0;0.0
24;2;14108;7394;44.58;0.0542338193911486;94.58;0.0;0.0;0.0;0.0;0.1552610224506356;0.0;0.0;0.062618339193941;0.2754936434947254;0.0;0.0;0.0;0.2726535028401406;0.0;0.2339734920205572;0.0;0.0;0.0;0.0
24;3;12917;7577;37.52;0.0612067897410482;93.88;0.0;0.0;0.0;0.3349610663851128;0.0;0.0;0.0;0.0981918965289692;0.2127491091461;0.0;0.0;0.0;0.3540979279398178;0.0;0.0;0.0;0.0;0.0;0.0
24;4;13896;6876;46.64;0.0726904922454484;92.73;0.0;0.0;0.0;0.1902268760907504;0.0;0.0;0.0;0.1281268179173938;0.2344386271087842;0.0;0.0;0.0;0.3589296102385108;0.0;0.0;0.0;0.0;0.0;0.0882780686445608
24;5;11432;6919;35.51;0.0615760206157602;93.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1079635785518138;0.1722792311027605;0.0;0.0;0.0;0.3461482873247579;0.0;0.3736089030206677;0.0;0.0;0.0;0.0
24;6;11412;7137;33.11;0.0651034844118417;93.49;0.1651954602774274;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1637943113352949;0.0;0.0;0.0;0.3764887207510158;0.0;0.2945215076362617;0.0;0.0;0.0;0.0
24;7;14890;8092;42.01;0.0628836132020845;93.71;0.435121107266436;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2018042511122096;0.0;0.0;0.0;0.1890756302521008;0.0;0.0;0.0;0.0;0.1739990113692535;0.0
24;8;14155;8750;35.44;0.0424600569052309;95.75;0.0;0.0;0.0;0.0;0.0619428571428571;0.0;0.0;0.0908571428571428;0.1699428571428571;0.1316571428571428;0.0;0.0;0.3112;0.0;0.2344;0.0;0.0;0.0;0.0
24;9;14002;7282;44.14;0.0690360521605727;93.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.075803350727822;0.2934633342488327;0.0;0.0;0.0;0.3501785223839604;0.0;0.2805547926393847;0.0;0.0;0.0;0.0
24;10;12749;6720;44.24;0.0547193698129132;94.53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3058035714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4977678571428571;0.1964285714285714;0.0
24;11;10832;6102;41.19;0.0420722135007849;95.79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.060635857096034;0.2463126843657817;0.0;0.0;0.0;0.2864634546050475;0.0;0.4065880039331366;0.0;0.0;0.0;0.0
24;12;10892;6566;36.66;0.0482678649079576;95.17;0.0;0.0;0.0;0.2646969235455376;0.0712762717027109;0.0;0.0;0.1060006091989034;0.2158087115443192;0.0;0.0;0.0;0.3422174840085288;0.0;0.0;0.0;0.0;0.0;0.0
24;13;12265;7469;35.19;0.0603849540822745;93.96;0.0;0.0;0.0;0.3108849912973624;0.0;0.0;0.0;0.1207658321060382;0.2048466996920605;0.0;0.0;0.0;0.3635024769045387;0.0;0.0;0.0;0.0;0.0;0.0
24;14;9576;4917;45.51;0.0576849367573783;94.23;0.0;0.0;0.0;0.0;0.0701647345942648;0.0;0.0;0.0907057148667886;0.1596501932072402;0.0;0.0;0.0;0.2977425259304453;0.0;0.0;0.0;0.0;0.3817368314012609;0.0
24;15;8425;4424;44.43;0.055104656129859;94.49;0.0;0.0;0.0;0.0;0.0709764918625678;0.0;0.0;0.089511754068716;0.1609403254972875;0.0;0.0;0.0;0.2753164556962025;0.0;0.0;0.3295660036166365;0.0;0.0;0.0736889692585895
