CODDPT;CODCAN;CODSUBCOM;CODBURVOT;BC-FG;BC-FN;BC-SOC;BC-UD;BC-UDI;BC-UG
18;14;213;0005;0.0;0.3217391304347826;0.0;0.6782608695652174;0.0;0.0
18;14;226;0001;0.0;0.3419354838709677;0.0;0.6580645161290323;0.0;0.0
18;14;235;0001;0.0;0.3575268817204301;0.0;0.6424731182795699;0.0;0.0
18;14;253;0001;0.0;0.36645962732919257;0.0;0.6335403726708074;0.0;0.0
18;15;1;0001;0.0;0.2682926829268293;0.3719512195121951;0.3597560975609756;0.0;0.0
18;15;4;0001;0.0;0.35049019607843135;0.2549019607843137;0.3946078431372549;0.0;0.0
18;15;97;0001;0.0;0.21153846153846154;0.4166666666666667;0.3717948717948718;0.0;0.0
18;15;97;0002;0.0;0.20408163265306123;0.4005102040816326;0.39540816326530615;0.0;0.0
18;15;145;0001;0.0;0.32748538011695905;0.23391812865497075;0.43859649122807015;0.0;0.0
18;15;145;0002;0.0;0.30434782608695654;0.2536231884057971;0.4420289855072464;0.0;0.0
18;15;179;0001;0.0;0.16348773841961853;0.5204359673024523;0.31607629427792916;0.0;0.0
18;15;189;0001;0.0;0.19545454545454546;0.20454545454545456;0.6;0.0;0.0
18;15;206;0001;0.0;0.1908831908831909;0.4843304843304843;0.3247863247863248;0.0;0.0
18;15;206;0002;0.0;0.23809523809523808;0.36904761904761907;0.39285714285714285;0.0;0.0
18;15;211;0001;0.0;0.23465703971119134;0.37545126353790614;0.3898916967509025;0.0;0.0
18;15;219;0001;0.0;0.24074074074074073;0.4567901234567901;0.30246913580246915;0.0;0.0
18;15;223;0001;0.0;0.21721311475409835;0.14754098360655737;0.6352459016393442;0.0;0.0
18;15;223;0002;0.0;0.19047619047619047;0.1357142857142857;0.6738095238095239;0.0;0.0
18;15;229;0001;0.0;0.23225806451612904;0.2064516129032258;0.5612903225806452;0.0;0.0
18;15;271;0001;0.0;0.30988593155893535;0.3231939163498099;0.3669201520912547;0.0;0.0
18;15;280;0001;0.0;0.26174496644295303;0.3288590604026846;0.40939597315436244;0.0;0.0
18;15;281;0001;0.0;0.26063829787234044;0.23138297872340424;0.5079787234042553;0.0;0.0
18;15;281;0002;0.0;0.37346437346437344;0.22358722358722358;0.40294840294840295;0.0;0.0
18;15;290;0001;0.0;0.3482587064676617;0.27860696517412936;0.373134328358209;0.0;0.0
18;16;14;0001;0.0;0.313953488372093;0.3488372093023256;0.3372093023255814;0.0;0.0
18;16;20;0001;0.0;0.3963254593175853;0.25984251968503935;0.3438320209973753;0.0;0.0
18;16;22;0001;0.0;0.34444444444444444;0.25555555555555554;0.4;0.0;0.0
18;16;26;0001;0.0;0.17123287671232876;0.3424657534246575;0.4863013698630137;0.0;0.0
18;16;32;0001;0.0;0.2955271565495208;0.4073482428115016;0.2971246006389776;0.0;0.0
18;16;39;0001;0.0;0.1125;0.15;0.7375;0.0;0.0
18;16;70;0001;0.0;0.211864406779661;0.1694915254237288;0.6186440677966102;0.0;0.0
18;16;74;0001;0.0;0.3978494623655914;0.24731182795698925;0.3548387096774194;0.0;0.0
18;16;79;0001;0.0;0.2803347280334728;0.38493723849372385;0.33472803347280333;0.0;0.0
18;16;84;0001;0.0;0.37894736842105264;0.24210526315789474;0.37894736842105264;0.0;0.0
18;16;94;0001;0.0;0.25949367088607594;0.22784810126582278;0.5126582278481012;0.0;0.0
18;16;98;0001;0.0;0.2698412698412698;0.2222222222222222;0.5079365079365079;0.0;0.0
18;16;116;0001;0.0;0.3013698630136986;0.2191780821917808;0.4794520547945205;0.0;0.0
18;16;117;0001;0.0;0.3807531380753138;0.29707112970711297;0.32217573221757323;0.0;0.0
18;16;125;0001;0.0;0.2868217054263566;0.4069767441860465;0.3062015503875969;0.0;0.0
18;16;144;0001;0.0;0.3130434782608696;0.2;0.48695652173913045;0.0;0.0
18;16;146;0001;0.0;0.3404255319148936;0.3475177304964539;0.3120567375886525;0.0;0.0
18;16;168;0001;0.0;0.25874125874125875;0.5244755244755245;0.21678321678321677;0.0;0.0
18;16;200;0001;0.0;0.3395061728395062;0.18518518518518517;0.47530864197530864;0.0;0.0
18;16;208;0001;0.0;0.28846153846153844;0.4182692307692308;0.2932692307692308;0.0;0.0
18;16;233;0001;0.0;0.3262642740619902;0.23491027732463296;0.43882544861337686;0.0;0.0
18;16;241;0001;0.0;0.19827586206896552;0.2974137931034483;0.5043103448275862;0.0;0.0
18;16;241;0002;0.0;0.14432989690721648;0.13402061855670103;0.7216494845360825;0.0;0.0
18;16;241;0003;0.0;0.22641509433962265;0.2641509433962264;0.5094339622641509;0.0;0.0
18;16;243;0001;0.0;0.3476190476190476;0.3;0.3523809523809524;0.0;0.0
18;16;246;0001;0.0;0.29280397022332505;0.34491315136476425;0.36228287841191065;0.0;0.0
18;16;249;0001;0.0;0.33689839572192515;0.20855614973262032;0.45454545454545453;0.0;0.0
18;16;256;0001;0.0;0.2654320987654321;0.46296296296296297;0.2716049382716049;0.0;0.0
18;16;257;0001;0.0;0.2099125364431487;0.6122448979591837;0.17784256559766765;0.0;0.0
18;16;258;0001;0.0;0.2600732600732601;0.23076923076923078;0.5091575091575091;0.0;0.0
18;16;259;0001;0.0;0.2857142857142857;0.4217687074829932;0.2925170068027211;0.0;0.0
18;16;262;0001;0.0;0.3188405797101449;0.2536231884057971;0.427536231884058;0.0;0.0
18;16;264;0001;0.0;0.4473684210526316;0.15789473684210525;0.39473684210526316;0.0;0.0
18;16;269;0001;0.0;0.29607250755287007;0.29003021148036257;0.41389728096676737;0.0;0.0
18;16;272;0001;0.0;0.22053231939163498;0.3193916349809886;0.4600760456273764;0.0;0.0
18;16;274;0001;0.0;0.14201183431952663;0.10059171597633136;0.757396449704142;0.0;0.0
18;16;284;0001;0.0;0.20909090909090908;0.6;0.19090909090909092;0.0;0.0
18;16;287;0001;0.0;0.3051948051948052;0.21428571428571427;0.4805194805194805;0.0;0.0
18;17;6;0001;0.0;0.3103448275862069;0.0;0.6896551724137931;0.0;0.0
18;17;8;0001;0.0;0.3918918918918919;0.0;0.6081081081081081;0.0;0.0
18;17;46;0001;0.0;0.5238095238095238;0.0;0.47619047619047616;0.0;0.0
18;17;58;0001;0.0;0.35918367346938773;0.0;0.6408163265306123;0.0;0.0
18;17;58;0002;0.0;0.25229357798165136;0.0;0.7477064220183486;0.0;0.0
18;17;63;0001;0.0;0.4;0.0;0.6;0.0;0.0
18;17;73;0001;0.0;0.4418604651162791;0.0;0.5581395348837209;0.0;0.0
18;17;78;0001;0.0;0.4473684210526316;0.0;0.5526315789473685;0.0;0.0
18;17;122;0001;0.0;0.40625;0.0;0.59375;0.0;0.0
18;17;126;0001;0.0;0.3224400871459695;0.0;0.6775599128540305;0.0;0.0
18;17;129;0001;0.0;0.4305555555555556;0.0;0.5694444444444444;0.0;0.0
18;17;180;0001;0.0;0.1731266149870801;0.0;0.8268733850129198;0.0;0.0
18;17;180;0002;0.0;0.22324159021406728;0.0;0.7767584097859327;0.0;0.0
18;17;201;0001;0.0;0.36086956521739133;0.0;0.6391304347826087;0.0;0.0
18;17;218;0001;0.0;0.3691588785046729;0.0;0.6308411214953271;0.0;0.0
18;17;221;0001;0.0;0.45045045045045046;0.0;0.5495495495495496;0.0;0.0
18;17;222;0001;0.0;0.23529411764705882;0.0;0.7647058823529411;0.0;0.0
18;17;236;0001;0.0;0.425531914893617;0.0;0.574468085106383;0.0;0.0
18;17;248;0001;0.0;0.38011695906432746;0.0;0.6198830409356725;0.0;0.0
18;17;250;0001;0.0;0.3103448275862069;0.0;0.6896551724137931;0.0;0.0
18;17;254;0001;0.0;0.4253393665158371;0.0;0.5746606334841629;0.0;0.0
18;17;267;0001;0.0;0.29347826086956524;0.0;0.7065217391304348;0.0;0.0
18;17;267;0002;0.0;0.294478527607362;0.0;0.7055214723926381;0.0;0.0
18;17;267;0003;0.0;0.2795031055900621;0.0;0.7204968944099379;0.0;0.0
18;17;267;0004;0.0;0.35561497326203206;0.0;0.6443850267379679;0.0;0.0
18;17;268;0001;0.0;0.49624060150375937;0.0;0.5037593984962406;0.0;0.0
18;17;270;0001;0.0;0.4434782608695652;0.0;0.5565217391304348;0.0;0.0
18;17;273;0001;0.0;0.3573667711598746;0.0;0.6426332288401254;0.0;0.0
18;17;288;0001;0.0;0.2840909090909091;0.0;0.7159090909090909;0.0;0.0
18;18;279;0004;0.5505226480836237;0.44947735191637633;0.0;0.0;0.0;0.0
18;18;279;0005;0.5706371191135734;0.4293628808864266;0.0;0.0;0.0;0.0
18;18;279;0006;0.5934065934065934;0.4065934065934066;0.0;0.0;0.0;0.0
18;18;279;0007;0.6211180124223602;0.37888198757763975;0.0;0.0;0.0;0.0
18;18;279;0008;0.5474137931034483;0.4525862068965517;0.0;0.0;0.0;0.0
18;18;279;0009;0.6548387096774193;0.34516129032258064;0.0;0.0;0.0;0.0
18;18;279;0012;0.5204359673024523;0.47956403269754766;0.0;0.0;0.0;0.0
18;18;279;0014;0.5483870967741935;0.45161290322580644;0.0;0.0;0.0;0.0
18;18;279;0015;0.7845303867403315;0.2154696132596685;0.0;0.0;0.0;0.0
18;18;279;0016;0.6084507042253521;0.39154929577464787;0.0;0.0;0.0;0.0
18;18;279;0018;0.6942446043165468;0.3057553956834532;0.0;0.0;0.0;0.0
18;18;279;0019;0.6898148148148148;0.3101851851851852;0.0;0.0;0.0;0.0
18;18;279;0025;0.6888111888111889;0.3111888111888112;0.0;0.0;0.0;0.0
18;18;279;0026;0.6512261580381471;0.34877384196185285;0.0;0.0;0.0;0.0
18;18;279;0027;0.6638176638176638;0.33618233618233617;0.0;0.0;0.0;0.0
18;19;85;0001;0.5784313725490197;0.4215686274509804;0.0;0.0;0.0;0.0
18;19;100;0001;0.5045045045045045;0.4954954954954955;0.0;0.0;0.0;0.0
18;19;103;0001;0.6379310344827587;0.3620689655172414;0.0;0.0;0.0;0.0
18;19;150;0001;0.467680608365019;0.532319391634981;0.0;0.0;0.0;0.0
18;19;167;0001;0.46875;0.53125;0.0;0.0;0.0;0.0
18;19;210;0001;0.5905511811023622;0.4094488188976378;0.0;0.0;0.0;0.0
18;19;214;0001;0.6007326007326007;0.3992673992673993;0.0;0.0;0.0;0.0
18;19;228;0001;0.5051546391752577;0.4948453608247423;0.0;0.0;0.0;0.0
18;19;263;0001;0.5501730103806228;0.44982698961937717;0.0;0.0;0.0;0.0
18;19;279;0001;0.5601659751037344;0.43983402489626555;0.0;0.0;0.0;0.0
18;19;279;0002;0.5755102040816327;0.42448979591836733;0.0;0.0;0.0;0.0
18;19;279;0003;0.6061381074168798;0.3938618925831202;0.0;0.0;0.0;0.0
18;19;279;0010;0.6720430107526881;0.3279569892473118;0.0;0.0;0.0;0.0
18;19;279;0011;0.5331491712707183;0.46685082872928174;0.0;0.0;0.0;0.0
18;19;279;0013;0.43243243243243246;0.5675675675675675;0.0;0.0;0.0;0.0
18;19;279;0017;0.602803738317757;0.397196261682243;0.0;0.0;0.0;0.0
18;19;279;0020;0.5491525423728814;0.45084745762711864;0.0;0.0;0.0;0.0
18;19;279;0021;0.5807228915662651;0.41927710843373495;0.0;0.0;0.0;0.0
18;19;279;0022;0.7928571428571428;0.20714285714285716;0.0;0.0;0.0;0.0
18;19;279;0023;0.6143250688705234;0.3856749311294766;0.0;0.0;0.0;0.0
18;19;279;0024;0.47297297297297297;0.527027027027027;0.0;0.0;0.0;0.0
